id,timestamp_,description,area,latitude,longitude,district,freeway,direction,postmile_state,postmile_abs,duration
18458024,2019-01-04 16:26:00,1183-Trfc Collision-Unkn Inj,Redwood City FSP,37.586638,-122.40993200000001,4,280,S,R17.754,40.3,19.0
18458025,2019-01-04 16:19:00,20002-Hit and Run No Injuries,San Francisco,37.808318,-122.367026,4,80,W,7.64,4.1,21.0
18458036,2019-01-04 16:30:00,1125-Traffic Hazard,Napa,38.307961999999996,-122.305173,4,29,S,12.161,18.2,5.0
18458044,2019-01-04 16:36:00,1125-Traffic Hazard,Santa Rosa,38.273471,-122.671954,4,101,S,8.051,475.8,31.0
18458056,2019-01-04 16:41:00,1182-Trfc Collision-No Inj,Napa,38.221548,-122.238215,4,12,W,1.028,33.9,7.0
18458067,2019-01-04 16:44:00,1125-Traffic Hazard,Contra Costa,38.04032,-122.11989299999999,4,680,N,R0.065R,57.211999999999996,1.0
18458068,2019-01-04 16:42:00,1183-Trfc Collision-Unkn Inj,Solano,38.20767,-122.156697,4,12,E,2.414,38.6,20.0
18458091,2019-01-04 16:56:00,ANIMAL-Live or Dead Animal,Dublin,37.701518,-121.86684,4,580,W,17.768,33.8,16.0
18458092,2019-01-04 16:55:00,1125-Traffic Hazard,Hayward FSP,37.608711,-122.068184,4,880,S,13.873,24.1,23.0
18458093,2019-01-04 16:53:00,1125-Traffic Hazard,Hayward,37.608711,-122.068184,4,880,S,13.873,24.1,33.0
18458100,2019-01-04 17:02:00,1179-Trfc Collision-1141 Enrt,Redwood City FSP,37.429099,-122.1021,4,101,N,50.363,400.0,5.0
18458101,2019-01-04 17:01:00,1182-Trfc Collision-No Inj,San Jose,37.324787,-121.88673700000001,4,280,S,R2.2,2.2,22.0
18458102,2019-01-04 17:00:00,1182-Trfc Collision-No Inj,Hayward,37.660387,-122.10404,4,880,S,17.873,28.1,45.0
18458135,2019-01-04 17:15:00,1125-Traffic Hazard,San Francisco FSP,37.616345,-122.39851000000002,4,101,S,19.376,421.6,4.0
18458136,2019-01-04 17:13:00,1125-Traffic Hazard,San Francisco,37.616345,-122.39851000000002,4,101,S,19.376,421.6,3.0
18458143,2019-01-04 17:22:00,1182-Trfc Collision-No Inj,Dublin FSP,37.701387,-121.769828,4,580,E,12.216,28.4,2.0
18458144,2019-01-04 17:20:00,1182-Trfc Collision-No Inj,Dublin,37.701387,-121.769828,4,580,E,12.216,28.4,44.0
18458146,2019-01-04 17:18:00,1125-Traffic Hazard,Oakland,37.797358,-122.272209,4,880,S,31.473,41.7,25.0
18458147,2019-01-04 17:16:00,1125-Traffic Hazard,Solano,38.140561,-122.2556,4,37,W,9.707,19.2,17.0
18458156,2019-01-04 17:29:00,1182-Trfc Collision-No Inj,Contra Costa FSP,37.878599,-122.183245,4,24,E,R2.352,6.7,23.0
18458157,2019-01-04 17:28:00,1125-Traffic Hazard,Oakland FSP,37.78143,-122.23863700000001,4,880,N,29.273,39.5,28.0
18458158,2019-01-04 17:27:00,1182-Trfc Collision-No Inj,Contra Costa,37.878599,-122.183245,4,24,E,R2.352,6.7,42.0
18458159,2019-01-04 17:25:00,1125-Traffic Hazard,San Francisco,37.78699,-122.389859,4,80,W,5.74,2.2,33.0
18458176,2019-01-04 17:33:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.390097999999995,-121.991977,4,101,N,43.663,393.3,102.0
18458177,2019-01-04 17:31:00,1183-Trfc Collision-Unkn Inj,Oakland,37.794631,-122.20623300000001,4,580,W,R41.022,57.1,73.0
18458192,2019-01-04 17:37:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.778568,-122.16914399999999,4,580,E,R38.434,54.5,41.0
18458193,2019-01-04 17:36:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.261546,-121.80015300000001,4,101,S,R28.992,378.3,97.0
18458194,2019-01-04 17:35:00,1183-Trfc Collision-Unkn Inj,Dublin FSP,37.500127,-121.92856599999999,4,680,S,M2.834,12.761,40.0
18458195,2019-01-04 17:34:00,1183-Trfc Collision-Unkn Inj,Redwood City FSP,37.491524,-122.219604,4,101,S,5.776,408.0,44.0
18458208,2019-01-04 17:43:00,1182-Trfc Collision-No Inj,San Jose FSP,37.322016999999995,-121.890878,4,87,N,5.002,5.013999999999999,26.0
18458209,2019-01-04 17:42:00,1182-Trfc Collision-No Inj,Hayward FSP,37.64884,-122.096842,4,880,S,17.073,27.3,62.0
18458211,2019-01-04 17:40:00,1182-Trfc Collision-No Inj,San Jose,37.322016999999995,-121.890878,4,87,N,5.002,5.013999999999999,50.0
18458228,2019-01-04 17:48:00,1125-Traffic Hazard,San Jose FSP,37.352139,-121.83806100000001,4,680,S,M1.18,1.171,5.0
18458229,2019-01-04 17:46:00,1125-Traffic Hazard,Dublin FSP,37.531182,-121.941176,4,680,N,M5.295,15.267999999999999,61.0
18458243,2019-01-04 17:51:00,1125-Traffic Hazard,Contra Costa,38.027778000000005,-122.11359399999999,4,680,N,24.618,56.193000000000005,16.0
18458244,2019-01-04 17:50:00,1125-Traffic Hazard,Dublin FSP,37.739335,-121.59082,4,580,E,R1.645,17.8,38.0
18458245,2019-01-04 17:49:00,1125-Traffic Hazard,Dublin,37.739335,-121.59082,4,580,E,R1.645,17.8,1.0
18458259,2019-01-04 17:56:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.419004,-121.961129,4,237,E,6.748,6.8,43.0
18458260,2019-01-04 17:54:00,1183-Trfc Collision-Unkn Inj,San Jose,37.419004,-121.961129,4,237,E,6.748,6.8,45.0
18458273,2019-01-04 18:04:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.7506,-122.151478,4,580,W,R36.286,52.2,14.0
18458274,2019-01-04 18:02:00,1183-Trfc Collision-Unkn Inj,Dublin FSP,37.836433,-122.011453,4,680,N,R8.917,40.268,72.0
18458275,2019-01-04 18:01:00,1183-Trfc Collision-Unkn Inj,Oakland,37.7506,-122.151478,4,580,W,R36.286,52.2,34.0
18458276,2019-01-04 17:59:00,1183-Trfc Collision-Unkn Inj,San Jose FSP,37.516039,-121.94068600000001,4,680,S,M4.15,14.049000000000001,27.0
18458277,2019-01-04 17:58:00,1125-Traffic Hazard,Castro Valley,37.692586,-122.062101,4,580,E,R28.616,44.8,76.0
18458288,2019-01-04 18:05:00,1179-Trfc Collision-1141 Enrt,Solano,38.107197,-122.229754,4,80,W,3.315,30.8,38.0
18458304,2019-01-04 18:13:00,1179-Trfc Collision-1141 Enrt,Oakland FSP,37.774388,-122.23131699999999,4,880,N,28.573,38.8,38.0
18458305,2019-01-04 18:10:00,1179-Trfc Collision-1141 Enrt,Contra Costa,38.013977000000004,-121.87628899999999,4,4,W,23.753,23.37,431.0
18458306,2019-01-04 18:09:00,1182-Trfc Collision-No Inj,San Francisco,37.636879,-122.439692,4,280,N,R21.856,44.4,263.0
18458321,2019-01-04 18:17:00,1182-Trfc Collision-No Inj,Hayward FSP,37.6894,-122.105203,4,238,N,R14.877,14.7,50.0
18458322,2019-01-04 18:16:00,1182-Trfc Collision-No Inj,Castro Valley,37.6894,-122.105203,4,238,N,R14.877,14.7,24.0
18458323,2019-01-04 18:15:00,1183-Trfc Collision-Unkn Inj,Contra Costa FSP,37.854862,-122.02922099999999,4,680,N,R10.643,41.97,57.0
18458324,2019-01-04 18:14:00,1125-Traffic Hazard,Oakland FSP,37.750689,-122.15175900000001,4,580,E,R36.034,52.1,4.0
18458325,2019-01-04 18:12:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.854862,-122.02922099999999,4,680,N,R10.643,41.97,3.0
18458341,2019-01-04 18:21:00,1125-Traffic Hazard,San Francisco,37.743949,-122.405578,4,101,N,2.606,430.9,10.0
18458342,2019-01-04 18:19:00,1183-Trfc Collision-Unkn Inj,Oakland,37.930096999999996,-122.32401599999999,4,80,E,2.354,15.7,31.0
18458352,2019-01-04 18:28:00,1182-Trfc Collision-No Inj,Hayward,37.627644000000004,-122.08171399999999,4,880,S,15.373,25.6,16.0
18458360,2019-01-04 18:31:00,1183-Trfc Collision-Unkn Inj,Redwood City FSP,37.491524,-122.219604,4,101,S,5.776,408.0,40.0
18458371,2019-01-04 18:38:00,1125-Traffic Hazard,Hayward FSP,37.708549,-122.16366200000002,4,880,N,22.673,32.9,39.0
18458372,2019-01-04 18:36:00,1125-Traffic Hazard,Oakland,37.940459999999995,-122.32439099999999,4,80,E,3.154,16.5,20.0
18458390,2019-01-04 18:47:00,1125-Traffic Hazard,Castro Valley,37.691012,-122.07106200000001,4,580,W,R29.368,45.4,3.0
18458391,2019-01-04 18:46:00,1183-Trfc Collision-Unkn Inj,Oakland,37.898081,-122.309198,4,80,E,7.99,13.3,90.0
18458392,2019-01-04 18:45:00,1183-Trfc Collision-Unkn Inj,San Francisco,37.67053,-122.480709,4,1,S,R47.464,435.8,171.0
18458399,2019-01-04 18:54:00,1183-Trfc Collision-Unkn Inj,Oakland FSP,37.898081,-122.309198,4,80,E,7.99,13.3,54.0
18458400,2019-01-04 18:49:00,FIRE-Report of Fire,San Jose,37.339427,-121.85200900000001,4,101,S,34.83,384.5,43.0
18458415,2019-01-04 19:00:00,1183-Trfc Collision-Unkn Inj,Oakland,37.898081,-122.309198,4,80,E,7.99,13.3,4.0
18458418,2019-01-04 18:56:00,1182-Trfc Collision-No Inj,Contra Costa,37.892862,-122.125001,4,24,E,R6.052,10.4,69.0
18458429,2019-01-04 19:04:00,1125-Traffic Hazard,Hollister Gilroy,37.246111,-121.776944,4,101,S,R27.292,376.6,31.0
18458435,2019-01-04 19:10:00,1182-Trfc Collision-No Inj,San Jose,37.349703999999996,-121.83869299999999,4,680,N,M1.02,1.002,42.0
18458436,2019-01-04 19:09:00,1182-Trfc Collision-No Inj,San Jose,37.327992,-121.940876,4,880,S,0.7,0.7,10.0
18458437,2019-01-04 19:08:00,1182-Trfc Collision-No Inj,San Jose,37.36034,-121.84158000000001,4,680,S,M1.777,1.7890000000000001,78.0
18458451,2019-01-04 19:22:00,1125-Traffic Hazard,Dublin FSP,37.714728,-121.710007,4,580,E,R8.745,24.9,11.0
18458452,2019-01-04 19:21:00,1183-Trfc Collision-Unkn Inj,Dublin FSP,37.708935,-121.723677,4,580,E,R9.545,25.7,17.0
18458453,2019-01-04 19:19:00,1182-Trfc Collision-No Inj,Dublin,37.708935,-121.723677,4,580,E,R9.545,25.7,7.0
18458454,2019-01-04 19:18:00,1125-Traffic Hazard,Dublin,37.714728,-121.710007,4,580,E,R8.745,24.9,21.0
18458464,2019-01-04 19:27:00,CZP-Assist with Construction,Solano,38.459525,-121.841297,4,80,W,36.82,64.3,319.0
18458465,2019-01-04 19:26:00,1183-Trfc Collision-Unkn Inj,Redwood City,37.551584999999996,-122.376246,4,280,N,R14.554,37.1,22.0
18458471,2019-01-04 19:32:00,1125-Traffic Hazard,Dublin,37.71868,-121.662296,4,580,E,R5.945,22.1,67.0
18458472,2019-01-04 19:30:00,1125-Traffic Hazard,Dublin,37.701068,-121.84409699999999,4,580,E,16.216,32.4,14.0
18458473,2019-01-04 19:29:00,1179-Trfc Collision-1141 Enrt,San Jose,37.297543,-122.028974,4,85,S,R15.524,15.7,112.0
18458478,2019-01-04 19:33:00,1182-Trfc Collision-No Inj,San Francisco,37.634386,-122.41458,4,380,W,5.703,1.0,56.0
18458485,2019-01-04 19:40:00,1125-Traffic Hazard,Hayward,37.685108,-122.130046,4,880,S,20.173,30.4,205.0
18458501,2019-01-04 19:50:00,1179-Trfc Collision-1141 Enrt,Oakland,37.842597999999995,-122.297583,4,80,W,4.09,9.4,28.0
18458503,2019-01-04 19:45:00,1125-Traffic Hazard,San Francisco,37.808253,-122.366974,4,80,E,7.64,4.1,57.0
18458519,2019-01-04 20:02:00,1125-Traffic Hazard,San Jose,37.434542,-121.888848,4,680,S,M7.648,7.635,15.0
18458536,2019-01-04 20:13:00,FIRE-Report of Fire,Oakland,37.827272,-122.266857,4,580,E,44.915,61.0,12.0
18458543,2019-01-04 20:20:00,1125-Traffic Hazard,Santa Rosa,38.434114,-122.71639499999999,4,101,N,20.647,488.6,73.0
18458547,2019-01-04 20:28:00,1182-Trfc Collision-No Inj,Solano,38.48295,-121.8113,4,80,W,39.12,66.6,0.0
18458564,2019-01-04 20:40:00,CZP-Assist with Construction,Marin,37.807233000000004,-122.475569,4,101,S,10.157,438.8,25.0
18458565,2019-01-04 20:39:00,CFIRE-Car Fire,Contra Costa,37.994782,-122.069526,4,680,N,21.191,52.856,4.0
18458574,2019-01-04 20:52:00,1125-Traffic Hazard,Hollister Gilroy,37.193647,-121.69771100000001,4,101,S,R21.592,370.9,13.0
18458575,2019-01-04 20:50:00,1182-Trfc Collision-No Inj,Contra Costa,37.969452000000004,-122.05873500000001,4,680,N,19.31,50.975,16.0
18458593,2019-01-04 21:04:00,CZP-Assist with Construction,Dublin,37.74135,-121.580823,4,580,W,R1.358,17.4,0.0
18458598,2019-01-04 21:10:00,1183-Trfc Collision-Unkn Inj,Oakland,37.8266,-122.26726000000001,4,24,E,R2.047,0.2,124.0
18458621,2019-01-04 21:35:00,CZP-Assist with Construction,Hayward,37.722206,-122.179998,4,880,S,23.973,34.2,0.0
18458632,2019-01-04 21:46:00,20002-Hit and Run No Injuries,San Jose,37.303185,-121.87808000000001,4,87,S,3.48,3.49,55.0
18458639,2019-01-04 21:50:00,FIRE-Report of Fire,San Jose,37.318826,-121.90199799999999,4,280,S,R3.2,3.2,44.0
18458648,2019-01-04 22:01:00,1125-Traffic Hazard,Hollister Gilroy,37.193647,-121.69771100000001,4,101,S,R21.592,370.9,7.0
18458664,2019-01-04 22:21:00,1125-Traffic Hazard,Oakland,37.845853999999996,-122.247879,4,24,E,R3.947,2.1,32.0
18458679,2019-01-04 22:42:00,1183-Trfc Collision-Unkn Inj,Dublin,37.720769,-121.655201,4,580,E,R5.545,21.7,37.0
18458680,2019-01-04 22:39:00,1125-Traffic Hazard,Dublin,37.702907,-122.01678799999999,4,580,W,R26.168,42.2,23.0
18458690,2019-01-04 22:53:00,1125-Traffic Hazard,San Jose,37.335352,-121.85864,4,280,S,R0.5,0.5,40.0
18458691,2019-01-04 22:50:00,1125-Traffic Hazard,GG,37.739335,-121.59082,4,580,E,R1.645,17.8,38.0
18458725,2019-01-05 00:08:00,ANIMAL-Live or Dead Animal,Marin,38.120753,-122.565729,4,101,S,R22.48,462.8,4.0
18458726,2019-01-05 00:04:00,1125-Traffic Hazard,Hollister Gilroy,37.213018,-121.726569,4,101,S,R23.692,373.0,3.0
18458727,2019-01-05 00:03:00,1125-Traffic Hazard,Hollister Gilroy,37.149077,-121.648946,4,101,S,R17.492,366.8,4.0
18458737,2019-01-05 00:14:00,1179-Trfc Collision-1141 Enrt,San Jose,37.2432,-121.805378,4,85,N,2.1,2.1,83.0
18458738,2019-01-05 00:13:00,1125-Traffic Hazard,San Francisco,37.808253,-122.366974,4,80,E,7.64,4.1,149.0
18458746,2019-01-05 00:31:00,1125-Traffic Hazard,Redwood City,37.509953,-122.25146299999999,4,101,N,8.013,410.2,35.0
18458752,2019-01-05 00:39:00,1179-Trfc Collision-1141 Enrt,Contra Costa,38.025458,-122.25956399999998,4,80,E,10.954,24.3,110.0
18458759,2019-01-05 00:55:00,1179-Trfc Collision-1141 Enrt,San Jose,37.343790000000006,-121.84558,4,680,N,M0.444,0.43200000000000005,112.0
18458760,2019-01-05 00:54:00,1183-Trfc Collision-Unkn Inj,San Jose,37.355962,-121.86829099999999,4,101,S,R36.33,386.0,33.0
18458763,2019-01-05 00:59:00,1183-Trfc Collision-Unkn Inj,San Francisco,37.808318,-122.367026,4,80,W,7.64,4.1,5.0
18458764,2019-01-05 00:58:00,20002-Hit and Run No Injuries,San Francisco,37.808318,-122.367026,4,80,W,7.64,4.1,24.0
18458768,2019-01-05 01:06:00,1125-Traffic Hazard,Contra Costa,37.998674,-121.817967,4,4,W,27.118,26.728,9.0
18458769,2019-01-05 01:05:00,1125-Traffic Hazard,Solano,38.118576000000004,-122.28530400000001,4,37,W,R7.501,17.0,3.0
18458775,2019-01-05 01:11:00,1183-Trfc Collision-Unkn Inj,Oakland,37.891765,-122.30860700000001,4,580,W,47.649,63.4,23.0
18458778,2019-01-05 01:22:00,1183-Trfc Collision-Unkn Inj,Hayward,37.640091,-122.09062,4,880,S,16.373,26.6,119.0
18458794,2019-01-05 01:40:00,1125A-Animal Hazard,San Jose,37.294881,-121.938542,4,17,N,12.347,24.9,9.0
18458804,2019-01-05 02:00:00,1125-Traffic Hazard,Redwood City,37.408367,-122.06873700000001,4,101,N,48.063,397.7,1.0
18458809,2019-01-05 02:10:00,1125-Traffic Hazard,San Jose,37.255561,-121.867149,4,85,S,5.7,5.7,4.0
18458810,2019-01-05 02:09:00,1179-Trfc Collision-1141 Enrt,San Jose,37.338215000000005,-121.854041,4,280,S,R0.1,0.1,155.0
18458816,2019-01-05 02:21:00,1125-Traffic Hazard,San Francisco,37.769290999999996,-122.41076399999999,4,101,S,R5.423,433.7,18.0
18458817,2019-01-05 02:19:00,1125-Traffic Hazard,San Francisco,37.770178,-122.42116200000001,4,101,N,R5.306,433.6,2.0
18458818,2019-01-05 02:23:00,1125-Traffic Hazard,Castro Valley,37.711385,-122.12756599999999,4,580,E,R32.934,49.0,2.0
18458825,2019-01-05 02:36:00,1125-Traffic Hazard,Oakland,37.872997999999995,-122.305833,4,80,W,6.29,11.6,2.0
18458830,2019-01-05 02:49:00,1183-Trfc Collision-Unkn Inj,Contra Costa,37.861176,-122.032978,4,680,N,R11.117,42.443999999999996,469.0
18458835,2019-01-05 02:59:00,1182-Trfc Collision-No Inj,Napa,38.277235,-122.299255,4,29,N,R10.045,16.0,6.0
18458860,2019-01-05 03:57:00,1125-Traffic Hazard,San Jose,37.451382,-121.89265,4,680,N,M8.814,8.845,56.0
18458865,2019-01-05 04:07:00,1125-Traffic Hazard,Hayward,37.524522999999995,-121.99205500000001,4,880,S,6.473,16.7,1.0
18458866,2019-01-05 04:02:00,1179-Trfc Collision-1141 Enrt,Hayward,37.495212,-121.95199199999999,4,880,S,3.473,13.7,50.0
18458867,2019-01-05 04:05:00,FIRE-Report of Fire,San Francisco,37.7745,-122.396156,4,280,N,R6.639,56.6,8.0
18458873,2019-01-05 04:24:00,1125-Traffic Hazard,Santa Rosa,38.217526,-122.604064,4,101,S,2.651,470.4,73.0
18458930,2019-01-05 07:20:00,1182-Trfc Collision-No Inj,Golden Gate Dispatch,38.015553999999995,-121.751605,4,160,S,0.7,0.7,64.0
18458935,2019-01-05 08:17:00,1125-Traffic Hazard,San Jose,37.381356,-121.85978100000001,4,680,S,M3.552,3.536,22.0
18458937,2019-01-05 08:13:00,1125-Traffic Hazard,Santa Rosa,38.421721000000005,-122.715455,4,101,S,19.251,487.0,9.0
18458939,2019-01-05 08:10:00,1182-Trfc Collision-No Inj,Contra Costa,37.86612,-122.206946,4,24,W,0.752,5.1,22.0
18458942,2019-01-05 08:04:00,1125-Traffic Hazard,San Jose,37.374689000000004,-121.93221100000001,4,101,S,40.126,389.8,6.0
18458943,2019-01-05 08:01:00,1182-Trfc Collision-No Inj,San Jose,37.333628000000004,-122.06346200000002,4,280,N,11.218,12.6,22.0
18458944,2019-01-05 07:40:00,1125A-Animal Hazard,Oakland,37.921658,-122.35378899999999,4,580,E,R3.523,67.2,9.0
18458946,2019-01-05 07:33:00,CFIRE-Car Fire,Santa Rosa,38.271838,-122.66981200000001,4,101,S,7.951,475.7,56.0
18458948,2019-01-05 07:28:00,1181-Trfc Collision-Minor Inj,San Francisco,37.678251,-122.388248,4,101,N,24.013,426.2,60.0
18458949,2019-01-05 07:02:00,1179-Trfc Collision-1141 Enrt,San Francisco,37.634169,-122.41482099999999,4,380,E,5.703,1.0,106.0
18458951,2019-01-05 06:27:00,CFIRE-Car Fire,Solano,38.41405,-121.900075,4,80,E,32.42,59.9,114.0
18458980,2019-01-05 08:26:00,1125-Traffic Hazard,Marin,38.010287,-122.542092,4,101,S,14.18,454.5,8.0
18458985,2019-01-05 08:30:00,1182-Trfc Collision-No Inj,Contra Costa,37.891793,-122.151758,4,24,W,R4.552,8.9,17.0
18458986,2019-01-05 08:29:00,1125-Traffic Hazard,San Jose,37.38747,-121.983397,4,101,S,43.126,392.8,10.0
18458995,2019-01-05 08:42:00,WIND Advisory,San Francisco,37.808318,-122.367026,4,80,W,7.64,4.1,312.0
18458996,2019-01-05 08:39:00,1183-Trfc Collision-Unkn Inj,Contra Costa,38.017951000000004,-121.89406100000001,4,4,E,22.777,22.429000000000002,10.0
18459005,2019-01-05 08:46:00,WIND Advisory,Redwood City,37.617664000000005,-122.15271399999999,4,92,W,R2.573,22.1,1322.0
18459006,2019-01-05 08:44:00,1125-Traffic Hazard,Dublin,37.643095,-121.88715800000001,4,680,N,R15.514,25.026999999999997,14.0
18459018,2019-01-05 08:56:00,1183-Trfc Collision-Unkn Inj,Redwood City,37.421143,-122.092497,4,101,N,49.663,399.3,2.0
18459029,2019-01-05 09:06:00,1125-Traffic Hazard,Hayward,37.608711,-122.068184,4,880,S,13.873,24.1,2.0
18459030,2019-01-05 09:05:00,1125-Traffic Hazard,Contra Costa,37.99478,-122.29123899999999,4,80,E,8.154,21.5,4.0
18459031,2019-01-05 09:03:00,1183-Trfc Collision-Unkn Inj,Redwood City,37.382933,-122.070742,4,237,W,R0.2,0.2,45.0
18459035,2019-01-05 09:00:00,1125-Traffic Hazard,San Jose,37.324513,-121.89289099999999,4,87,S,5.212,5.2170000000000005,26.0
18459041,2019-01-05 09:14:00,1179-Trfc Collision-1141 Enrt,Oakland,37.827096999999995,-122.29615,4,80,E,2.99,8.3,43.0
18459049,2019-01-05 09:22:00,ANIMAL-Live or Dead Animal,Oakland,37.921761,-122.343181,4,580,W,R2.753,66.5,109.0
18459056,2019-01-05 09:23:00,1182-Trfc Collision-No Inj,Solano,38.354411,-121.97866,4,80,W,R26.406,53.9,30.0
18459059,2019-01-05 09:31:00,1125-Traffic Hazard,Oakland,37.990514000000005,-122.31045400000001,4,80,E,7.054,20.4,6.0
18459069,2019-01-05 09:36:00,1125-Traffic Hazard,Oakland,37.823192999999996,-122.31721599999999,4,880,S,R33.873,44.1,5.0
18459070,2019-01-05 09:34:00,1182-Trfc Collision-No Inj,Solano,38.270549,-122.051892,4,80,E,18.904,46.4,47.0
18459078,2019-01-05 09:41:00,ANIMAL-Live or Dead Animal,Hayward,37.708549,-122.16366200000002,4,880,N,22.673,32.9,2.0
18459082,2019-01-05 09:45:00,1125-Traffic Hazard,Redwood City,37.58699,-122.3484,4,101,S,15.776,418.0,13.0
18459099,2019-01-05 09:57:00,1125-Traffic Hazard,Dublin,37.572148,-121.88865,4,680,N,R9.486,19.496,38.0
18459103,2019-01-05 10:02:00,1125-Traffic Hazard,Hollister Gilroy,37.246282,-121.77693300000001,4,101,S,R27.292,376.6,2.0
18459104,2019-01-05 10:01:00,1125-Traffic Hazard,Oakland,37.793504999999996,-122.263985,4,880,S,30.873,41.1,21.0
18459105,2019-01-05 10:00:00,1125-Traffic Hazard,Santa Rosa,38.415917,-122.71609,4,101,S,18.851,486.6,4.0
18459106,2019-01-05 09:59:00,1183-Trfc Collision-Unkn Inj,Contra Costa,38.022089,-122.26269099999999,4,80,E,10.654,24.0,3.0
18459107,2019-01-05 09:58:00,WW-Wrong Way Driver,Hayward,37.68875,-122.13531599999999,4,880,S,20.573,30.8,27.0
18459112,2019-01-05 10:07:00,1125-Traffic Hazard,Hollister Gilroy,36.986875,-121.55820600000001,4,101,N,R4.929,354.2,9.0
18459114,2019-01-05 10:04:00,1125-Traffic Hazard,Redwood City,37.364135,-122.124481,4,280,S,15.418,16.8,4.0
18459119,2019-01-05 10:12:00,1125-Traffic Hazard,Redwood City,37.410472,-122.199266,4,280,S,R0.293,22.3,3.0
18459120,2019-01-05 10:09:00,1125A-Animal Hazard,Solano,38.099985,-122.229644,4,80,E,2.815,30.3,90.0
18459128,2019-01-05 10:18:00,1125-Traffic Hazard,Redwood City,37.491524,-122.219604,4,101,S,5.776,408.0,1.0
18459129,2019-01-05 10:17:00,1125A-Animal Hazard,Hayward,37.711316,-122.16797700000001,4,880,S,22.973,33.2,24.0
18459130,2019-01-05 10:16:00,1125-Traffic Hazard,Redwood City,37.391961,-122.16971000000001,4,280,S,18.718,20.1,12.0
18459131,2019-01-05 10:15:00,1125-Traffic Hazard,Hayward,37.694582000000004,-122.14376000000001,4,880,S,21.173,31.4,2.0
18459140,2019-01-05 10:21:00,1183-Trfc Collision-Unkn Inj,Marin,37.942595000000004,-122.47827,4,580,E,2.737,74.2,3.0
18459141,2019-01-05 10:19:00,1183-Trfc Collision-Unkn Inj,Solano,38.082991,-122.233205,4,80,E,1.615,29.1,84.0
18459145,2019-01-05 10:29:00,1125-Traffic Hazard,GG,37.74135,-121.580823,4,580,W,R1.358,17.4,30.0
18459146,2019-01-05 10:27:00,1125-Traffic Hazard,Redwood City,37.604779,-122.384004,4,101,S,18.176,420.4,2.0
18459147,2019-01-05 10:26:00,1166-Defective Traffic Signals,San Francisco,37.672168,-122.475378,4,1,S,R47.764,436.1,37.0
18459160,2019-01-05 10:33:00,1125-Traffic Hazard,Dublin,37.533294,-121.937184,4,680,N,M5.575,15.543,19.0
18459161,2019-01-05 10:31:00,DOT-Request CalTrans Notify,Dublin,37.717973,-121.70142,4,580,W,R8.497,24.5,2.0
18459172,2019-01-05 10:37:00,1183-Trfc Collision-Unkn Inj,Contra Costa,38.018484,-122.26623500000001,4,80,W,10.354,23.7,4.0
18459173,2019-01-05 10:35:00,1125-Traffic Hazard,Dublin,37.701378999999996,-121.883329,4,580,E,18.416,34.6,4.0
18459174,2019-01-05 10:34:00,1125-Traffic Hazard,Contra Costa,38.043044,-122.24130600000001,4,80,W,12.554,25.9,3.0
18459178,2019-01-05 10:39:00,1125-Traffic Hazard,San Jose,37.37662,-121.941589,4,101,S,40.726,390.4,28.0
18459179,2019-01-05 10:38:00,1125-Traffic Hazard,Oakland,37.823192999999996,-122.31721599999999,4,80,E,1.79,7.1,3.0
